id,date,time,order,line,latitude,longitude,speed
27141257,02-15-2019,14:44:12,D86328,864.0,-22.90205,-43.547661,44.0
35404995,02-19-2019,08:37:52,C42653,686.0,-22.882339,-43.32877,23.0
36080473,03-21-2019,06:43:31,C82533,651.0,-22.886024,-43.288845,30.0
5271828,02-22-2019,08:43:37,B28522,616.0,-22.85887,-43.23251,38.0
11579582,03-14-2019,08:14:50,B44646,638.0,-22.89118,-43.29451,31.0
54949803,01-31-2019,09:40:46,D86788,2338.0,-23.009859,-43.447731,15.0
54953114,01-31-2019,16:33:49,D86716,2338.0,-22.907089000000003,-43.56131,42.0
6395948,02-06-2019,05:53:24,A48178,415.0,-22.983986,-43.210056,37.23
32204969,03-14-2019,14:17:48,A71525,133.0,-22.900448,-43.208771,0.0
9490074,02-19-2019,14:34:46,B25570,606.0,-22.924259,-43.232899,0.0
18574774,02-18-2019,21:11:05,D86121,852.0,-22.918739,-43.563431,35.0
40561070,02-05-2019,18:37:14,C82501,652.0,-22.893734,-43.303696,29.08
51488550,02-14-2019,08:11:56,B10510,627.0,-22.90204,-43.25412,34.0
14956250,02-20-2019,19:24:53,B58070,312.0,-22.899191,-43.23568,0.0
55241156,01-26-2019,09:25:16,B11512,778.0,-22.824203,-43.368645,26.0
56721470,02-28-2019,12:48:38,B51647,624.0,-22.83416,-43.40826,30.0
18444785,03-04-2019,18:22:10,A41133,463.0,-22.958229,-43.197208,0.0
27308830,02-23-2019,13:18:10,D86259,864.0,-22.883039,-43.489391,44.0
26664657,03-17-2019,11:36:53,B71054,455.0,-22.970304,-43.188213,0.19
37293535,02-06-2019,05:04:47,B51549,917.0,-22.877899,-43.43034,0.0
12375148,03-04-2019,14:09:52,D53552,759.0,-22.918461,-43.680302000000005,10.0
8727504,02-25-2019,19:30:28,A71597,217.0,-22.925627,-43.234646000000005,38.89
40933828,02-06-2019,08:02:12,D53753,848.0,-22.90905,-43.53587,0.0
43887051,02-15-2019,10:55:39,B58004,621.0,-22.849529,-43.2659,10.0
812025,03-01-2019,20:41:09,C51623,371.0,-22.90156,-43.347401,0.0
14545815,03-07-2019,19:54:07,A41158,460.0,-22.938459,-43.203079,64.0
56012686,01-25-2019,15:20:59,B51646,624.0,-22.86198,-43.371811,16.0
57692264,02-04-2019,08:30:42,A27617,432.0,-22.98518,-43.221581,33.0
35230531,02-19-2019,09:34:34,C47838,692.0,-22.89349,-43.301071,0.0
13662297,02-12-2019,11:20:37,C47900,361.0,-23.020451,-43.458771,0.0
15044791,03-11-2019,14:37:23,B58162,312.0,-22.904409,-43.18961,9.0
38841214,03-17-2019,12:16:01,B42543,650.0,-22.89904,-43.25658,24.0
6925831,02-02-2019,11:11:41,C82539,363.0,-22.892223,-43.323647,41.86
41034789,02-17-2019,15:33:08,B10008,323.0,-22.795204,-43.180882,25.0
20923962,03-19-2019,20:00:20,C47759,880.0,-22.96995,-43.35965,11.0
26876082,02-02-2019,06:30:56,D86192,864.0,-22.885599,-43.520111,43.0
34853852,03-01-2019,23:34:44,C41252,309.0,-22.958981,-43.20015,31.0
33520460,02-03-2019,17:15:55,B42647,457.0,-22.8918,-43.273911,25.0
11245386,02-07-2019,09:54:07,B44619,638.0,-22.880711,-43.32338,0.0
5870087,02-19-2019,20:08:55,D13262,777.0,-22.849779,-43.356739000000005,0.0
23071625,02-20-2019,20:32:11,A29076,473.0,-22.891279,-43.228981,0.0
2889967,03-18-2019,11:05:45,B71013,239.0,-22.901546,-43.247379,42.6
43896163,02-16-2019,20:20:38,B58108,621.0,-22.860661,-43.26767,31.0
58485569,01-30-2019,13:58:54,D53579,397.0,-22.816891,-43.287022,4.0
28193468,03-02-2019,10:30:20,B10144,910.0,-22.789062,-43.161968,0.0
20131349,02-09-2019,12:11:48,C13029,338.0,-22.917549,-43.361271,10.0
58280550,02-28-2019,11:53:59,A48160,426.0,-22.923586,-43.231808,0.93
22529818,02-09-2019,19:36:03,B28548,329.0,-22.902361,-43.1833,4.0
39605866,03-18-2019,08:59:47,B31116,485.0,-22.96784,-43.182709,28.0
31048249,02-18-2019,11:59:01,D86267,867.0,-22.98716,-43.59211,4.0
57074891,03-21-2019,04:12:26,B51540,624.0,-22.882191,-43.324242,18.0
5947199,03-16-2019,19:45:34,D13266,777.0,-22.876459,-43.427891,0.0
10081830,02-09-2019,21:22:58,D86133,835.0,-22.955879,-43.577019,0.0
40014774,02-19-2019,11:28:02,A72023,691.0,-22.939522,-43.349834,41.86
29909440,03-15-2019,09:04:14,B31029,497.0,-22.8627,-43.253632,0.0
54154729,01-31-2019,07:33:56,A41058,584.0,-22.985319,-43.22258,0.0
25352565,02-16-2019,19:21:54,B63022,920.0,-22.830059,-43.325809,36.0
23344244,02-15-2019,18:35:18,C50112,315.0,-23.019224,-43.459282,0.19
17562791,01-30-2019,12:39:01,B32668,688.0,-22.854111,-43.31282,12.0
52216041,02-18-2019,06:15:03,A27640,433.0,-22.91156,-43.195129,23.0
33075879,03-12-2019,17:40:22,B28616,696.0,-22.89934,-43.244148,29.0
46287652,02-12-2019,09:27:38,B58116,623.0,-22.89921,-43.260349,41.0
11986375,03-07-2019,11:58:02,A50213,229.0,-22.932274,-43.240623,0.0
20961783,02-22-2019,15:03:15,D53737,923.0,-22.89488,-43.485901,11.0
51361412,03-04-2019,17:12:07,D13385,784.0,-22.86232,-43.452499,0.0
16043691,03-13-2019,14:58:17,B10416,2342.0,-22.816776,-43.223324,0.0
45458558,02-19-2019,22:33:42,A41438,435.0,-22.949511,-43.188148,0.0
20218559,01-25-2019,13:53:09,A29060,472.0,-22.90135,-43.217079,21.0
20377184,01-31-2019,12:49:27,B10139,328.0,-22.802402,-43.182091,30.0
8820613,01-29-2019,19:19:21,A48139,202.0,-22.917032,-43.195786,0.0
46294748,02-13-2019,06:21:18,B58116,623.0,-22.893061,-43.27565,4.0
18966559,02-28-2019,09:35:37,A63534,107.0,-22.92614,-43.173141,37.0
42018850,03-03-2019,09:27:06,A72165,422.0,-22.918373000000003,-43.240215,28.89
59019630,02-28-2019,16:49:49,D13005,383.0,-22.89979,-43.28022,0.0
19567753,02-14-2019,08:09:41,D86229,884.0,-22.974899,-43.694359000000006,16.0
57072813,03-21-2019,02:19:02,B51505,624.0,-22.883659,-43.253738,50.0
4852967,03-14-2019,07:58:15,B32517,399.0,-22.824341,-43.332321,0.0
8503022,03-18-2019,04:45:38,C27072,940.0,-22.832211,-43.285118,31.0
27807220,03-15-2019,07:16:49,D53511,870.0,-22.94552,-43.681721,28.0
49755674,02-22-2019,05:39:00,D13299,801.0,-22.88662,-43.411541,7.0
54254886,03-01-2019,17:12:08,A41375,584.0,-22.953369,-43.190029,0.0
8919211,03-15-2019,22:42:13,A48096,202.0,-22.924843,-43.20377,17.59
14645639,03-18-2019,11:24:29,A41303,460.0,-22.910959,-43.209862,21.0
43896054,02-16-2019,19:47:48,B58192,621.0,-22.851931,-43.263821,0.0
43634150,02-04-2019,15:56:32,C44686,782.0,-22.85516,-43.329231,28.0
23681048,02-18-2019,14:05:33,B31132,498.0,-22.933281,-43.181271,20.0
14335224,02-15-2019,10:41:06,A41293,460.0,-22.96847,-43.21735,24.0
42149933,03-20-2019,09:09:37,A72194,422.0,-22.919134,-43.241741,5.0
8701790,02-19-2019,13:40:19,A71512,217.0,-22.92329,-43.230785,8.52
58036007,02-01-2019,15:38:21,A48124,426.0,-22.984198000000003,-43.194431,0.93
15062332,03-14-2019,06:20:08,B58098,312.0,-22.85231,-43.28125,0.0
2360532,02-22-2019,14:20:53,C27117,775.0,-22.87816,-43.340939,4.0
54083736,03-13-2019,16:39:23,B32626,779.0,-22.86268,-43.37225,44.0
35012039,03-15-2019,15:03:57,C41400,309.0,-22.963039,-43.2164,13.0
26337306,01-29-2019,12:53:38,B71103,455.0,-22.904465,-43.275448,19.26
53531372,02-08-2019,16:05:53,D13198,745.0,-22.875509,-43.46294,4.0
1145809,03-20-2019,00:59:34,C51632,371.0,-22.900681,-43.34967,15.0
34915994,03-08-2019,06:45:39,C41211,309.0,-22.904011,-43.190529,0.0
41973420,02-26-2019,13:07:20,A72133,422.0,-22.940079,-43.199203,23.89
36393740,02-22-2019,22:42:32,B58189,679.0,-22.881029,-43.27203,26.0
53591624,02-19-2019,13:43:56,D13399,745.0,-22.882549,-43.383072,14.0
23106841,03-05-2019,14:11:55,A29171,473.0,-22.96903,-43.189449,26.0
19079025,01-30-2019,07:34:32,D13286,926.0,-22.839809,-43.28175,0.0
15102901,03-20-2019,09:50:57,B58152,312.0,-22.852301,-43.281281,10.0
16919135,01-25-2019,12:57:07,D86379,918.0,-22.89448,-43.49017,0.0
24012326,03-15-2019,05:27:51,D17119,840.0,-22.88958,-43.716648,0.0
36855819,03-13-2019,10:32:51,C30106,731.0,-22.88586,-43.557751,0.0
21726563,03-15-2019,16:01:12,A72094,507.0,-22.936287,-43.190331,14.82
2664376,02-22-2019,20:50:02,D12155,2335.0,-23.008341,-43.444469,0.0
31373703,02-07-2019,18:44:26,D87395,898.0,-22.882351,-43.638962,18.0
41358000,03-04-2019,07:56:06,D53521,393.0,-22.880131,-43.46711,41.0
38719889,03-04-2019,15:27:46,B42505,650.0,-22.896629,-43.25676,0.0
56113442,01-30-2019,11:48:16,B51508,624.0,-22.858431,-43.387741,14.0
38632834,02-25-2019,12:10:26,B42611,650.0,-22.89131,-43.282089,34.0
15877196,02-26-2019,13:35:41,B63081,919.0,-22.851089,-43.30946,0.0
51443537,02-06-2019,10:53:45,B10548,627.0,-22.888201,-43.284222,27.0
22188875,02-01-2019,14:01:38,D13376,936.0,-22.86083,-43.235531,53.0
20854012,03-02-2019,06:27:36,C47705,880.0,-22.973370000000003,-43.335388,0.0
50800346,03-08-2019,20:54:10,C30285,550.0,-22.990061,-43.321709000000006,0.0
16442942,02-12-2019,14:11:58,B32532,298.0,-22.86945,-43.302799,51.0
58719889,01-29-2019,10:11:02,D13022,383.0,-22.87742,-43.365299,43.0
27520189,03-07-2019,21:42:26,D86254,864.0,-22.90151,-43.555309,23.0
44038837,03-15-2019,04:11:34,B58141,621.0,-22.89002,-43.243919,10.0
5493965,01-31-2019,07:11:15,D87870,2336.0,-22.849319,-43.247051,73.0
58660059,03-15-2019,17:48:47,D53607,397.0,-22.82251,-43.327648,33.0
53831078,02-05-2019,12:03:03,B32581,779.0,-22.80629,-43.366348,2.0
6289524,01-26-2019,13:39:21,A48028,415.0,-22.908228,-43.201271000000006,29.08
20717877,01-28-2019,18:04:25,C47715,880.0,-22.994011,-43.366219,48.0
43113597,02-14-2019,14:52:56,C30324,557.0,-22.986731,-43.220612,35.0
44398536,02-19-2019,08:04:02,B32829,386.0,-22.903709,-43.18615,30.0
21526824,03-11-2019,15:45:18,B25592,249.0,-22.913111,-43.2355,0.0
17921973,02-19-2019,12:22:51,B58111,313.0,-22.843941,-43.28463,0.0
55051599,02-16-2019,19:58:48,D86787,2338.0,-22.95035,-43.604839,35.0
12603050,01-25-2019,17:56:01,B27158,639.0,-22.82818,-43.323898,14.0
14301621,02-12-2019,20:30:06,A41100,460.0,-22.91025,-43.223202,0.0
23887076,02-15-2019,12:16:42,D17109,840.0,-22.905769,-43.58012,30.0
51551155,02-26-2019,09:41:49,B10561,627.0,-22.91893,-43.239201,24.0
37032445,03-01-2019,21:04:58,B42555,254.0,-22.88979,-43.298382,5.0
50712757,02-26-2019,22:39:20,C30159,550.0,-22.946289,-43.360291,0.0
45455096,02-18-2019,22:10:46,A41311,435.0,-22.9855,-43.200531,15.0
14490730,03-01-2019,05:14:51,A41121,460.0,-22.958321,-43.204369,62.0
25940715,02-28-2019,17:33:26,B28557,935.0,-22.79693,-43.172539,28.0
45286559,03-11-2019,22:15:34,A71551,409.0,-22.94771,-43.182114,5.74
7551273,01-25-2019,12:02:03,C42549,607.0,-22.905279,-43.292561,0.0
29423797,02-04-2019,16:31:38,B28547,326.0,-22.872801000000003,-43.24474,11.0
38962594,02-04-2019,21:07:55,C47494,863.0,-22.97925,-43.333488,0.0
29974019,01-28-2019,09:18:30,B31166,483.0,-22.86869,-43.247501,53.0
8367145,02-13-2019,14:35:09,C27069,940.0,-22.847679,-43.319771,25.0
8818210,01-29-2019,06:57:21,A48013,202.0,-22.923615,-43.212158,0.19
58349481,03-08-2019,22:24:28,A48076,426.0,-22.977587,-43.192741,14.26
13617286,01-28-2019,13:35:24,B82551,349.0,-22.818989,-43.304413,37.04
38405647,02-07-2019,08:20:54,B42501,650.0,-22.89793,-43.256691,27.0
5495847,01-31-2019,12:36:43,D87820,2336.0,-22.85886,-43.463692,61.0
28860376,02-28-2019,10:16:09,B71003,247.0,-22.907307,-43.196907,17.22
38167214,03-07-2019,09:26:19,C82518,678.0,-22.891048,-43.357841,0.37
21161248,01-25-2019,19:39:03,B25508,249.0,-22.914631,-43.233109000000006,12.0
26850371,01-31-2019,20:51:03,D86195,864.0,-22.882389,-43.49575,0.0
52555377,02-26-2019,13:36:03,B27014,355.0,-22.8769,-43.334259,7.0
43246399,03-02-2019,07:28:59,C30312,557.0,-22.9867,-43.197319,40.0
2631406,02-17-2019,23:19:46,D12119,2335.0,-23.000771,-43.32951,33.0
47892600,02-23-2019,10:55:57,D13166,756.0,-22.8822,-43.63657,42.0
18622886,03-08-2019,17:22:31,D86244,852.0,-22.90135,-43.554428,2.0
58603657,03-01-2019,19:03:56,D53676,397.0,-22.839479,-43.3685,62.0
38112059,02-21-2019,12:10:22,C82659,678.0,-22.881065,-43.361546,16.48
29250128,03-15-2019,04:16:53,B27137,905.0,-22.83144,-43.291519,0.0
13355326,02-03-2019,20:59:00,C47614,611.0,-22.94684,-43.360699,0.0
52967611,02-22-2019,10:49:04,D86277,802.0,-22.87606,-43.463669,0.0
35702493,02-24-2019,12:27:23,C47606,862.0,-22.95763,-43.35268,22.0
6012000,03-11-2019,17:53:30,B27188,950.0,-22.83795,-43.313351,16.0
14707049,02-04-2019,14:34:05,A29138,474.0,-22.898399,-43.256641,49.0
33593509,02-08-2019,18:14:07,B42575,457.0,-22.912201,-43.236698,0.0
57052286,03-20-2019,05:20:21,B51601,624.0,-22.907709,-43.210091,0.0
52366053,03-18-2019,15:32:00,A27622,433.0,-22.915951,-43.236408,14.0
32415262,02-12-2019,17:20:36,B11585,669.0,-22.886385,-43.30735,11.0
11928114,02-12-2019,16:30:27,A50142,229.0,-22.920736,-43.217716,0.0
58526710,02-09-2019,19:19:44,D53671,397.0,-22.81818,-43.2854,6.0
28539937,02-27-2019,12:53:10,C51534,723.0,-22.88245,-43.329029,25.0
5053567,02-12-2019,15:55:13,D53722,819.0,-22.8731,-43.464909000000006,2.0
565612,02-19-2019,12:20:01,C51575,371.0,-22.90135,-43.34724,0.0
3219777,01-29-2019,18:48:57,D86733,2334.0,-22.902361,-43.55558,4.0
23947539,02-28-2019,13:37:58,D17125,840.0,-22.907761,-43.614109,0.0
50831833,03-12-2019,22:53:04,C30033,550.0,-22.988501,-43.324409,0.0
20760204,02-07-2019,06:46:59,C47810,880.0,-22.955219,-43.339161,38.0
32176450,03-05-2019,12:02:24,A71525,133.0,-22.924044,-43.204895,7.59
6172687,02-22-2019,16:58:27,A50225,603.0,-22.938709,-43.250011,2.41
31809297,02-19-2019,17:57:58,C44686,709.0,-22.845831,-43.324749,0.0
42261327,03-19-2019,11:58:51,B82652,350.0,-22.843307,-43.262371,15.93
1995724,02-07-2019,11:41:11,B32524,615.0,-22.86096,-43.307339,56.0
36242587,02-09-2019,05:59:31,B58027,679.0,-22.89019,-43.270599,14.0
26857232,02-01-2019,08:32:00,D86405,864.0,-22.89864,-43.54126,0.0
6607314,02-27-2019,10:58:44,A48037,415.0,-22.936775,-43.245396,0.56
45912919,02-02-2019,23:34:50,D86202,838.0,-22.90169,-43.55621,22.0
27912897,01-29-2019,18:47:53,B10508,680.0,-22.87921,-43.267509,15.0
41737087,02-01-2019,06:53:34,A72177,422.0,-22.933224,-43.184441,0.0
29259091,03-16-2019,08:07:07,B27162,905.0,-22.83004,-43.329151,31.0
26026076,03-08-2019,11:55:08,D17051,841.0,-22.88434,-43.57225,47.0
30152531,02-18-2019,07:53:19,B31163,483.0,-22.862419,-43.25399,28.0
5402695,03-03-2019,05:46:54,B32831,945.0,-22.83029,-43.27055,25.0
29272425,03-18-2019,16:36:50,B27162,905.0,-22.86548,-43.253731,0.0
58853198,02-11-2019,13:41:50,D13028,383.0,-22.8866,-43.4165,10.0
6654548,03-04-2019,22:24:33,A48062,415.0,-22.92469,-43.171131,70.75
12326194,02-25-2019,11:24:02,D53634,759.0,-22.89501,-43.68018,45.0
36677739,02-05-2019,06:33:38,C30106,731.0,-22.889931,-43.559792,22.0
12661250,01-29-2019,14:48:33,B27151,639.0,-22.80875,-43.307232,9.0
29233529,03-12-2019,11:48:17,B27133,905.0,-22.825171,-43.296322,32.0
24726521,02-18-2019,17:50:21,B11548,908.0,-22.865858,-43.303768,27.0
58147450,02-14-2019,13:25:08,A48166,426.0,-22.946043,-43.18256,2.04
9553355,02-23-2019,09:46:47,B25549,606.0,-22.90781,-43.21011,0.0
9321247,02-08-2019,08:41:51,B25540,606.0,-22.90103,-43.208038,0.0
11115650,01-26-2019,22:59:39,B44621,638.0,-22.904779,-43.274212,47.0
13754068,02-12-2019,09:19:56,B25815,2251.0,-22.904819,-43.190498,21.0
20983390,03-20-2019,06:46:22,D53735,923.0,-22.886101,-43.47327,0.0
25958681,01-30-2019,09:52:06,D17059,841.0,-22.89609,-43.55846,30.0
8662761,02-08-2019,07:41:31,A71524,217.0,-22.909996,-43.206703000000005,16.85
32703624,03-18-2019,04:27:54,B11643,669.0,-22.847284,-43.37281,0.0
8279549,03-20-2019,20:57:50,C42616,607.0,-22.892191,-43.311001,0.0
15359927,02-25-2019,10:21:53,C47749,886.0,-22.97541,-43.363441,50.0
58151985,02-14-2019,19:20:04,A48055,426.0,-22.913254,-43.20792,0.0
22634652,03-12-2019,07:15:11,B28550,329.0,-22.863079,-43.248112,47.0
34370430,01-25-2019,15:14:07,C41010,309.0,-22.9046,-43.192509,0.0
23052072,02-14-2019,11:08:57,A29080,473.0,-22.924931,-43.209499,0.0
22761710,02-09-2019,11:14:34,C50160,301.0,-23.002317,-43.304363,20.74
10878879,03-18-2019,09:08:58,C47593,348.0,-22.9534,-43.35537,3.0
30960374,02-08-2019,17:37:57,D86378,867.0,-23.005541,-43.540192,22.0
4774297,02-16-2019,05:07:54,B32807,399.0,-22.814039,-43.378799,35.0
52079111,01-26-2019,11:43:26,A27679,433.0,-22.9186,-43.2197,1.0
30106918,02-12-2019,11:33:59,B31157,483.0,-22.89473,-43.21537,3.0
22910649,03-08-2019,08:03:40,A50016,301.0,-22.93644,-43.245049,0.19
43867693,02-12-2019,23:20:00,B58154,621.0,-22.8901,-43.273731,35.0
19781367,03-11-2019,08:38:07,D86381,884.0,-22.917191,-43.563499,53.0
41037524,02-18-2019,14:44:39,B10055,323.0,-22.824207,-43.231262,46.0
21062550,02-15-2019,19:41:00,B28729,2344.0,-22.80555,-43.20924,24.0
21421560,02-22-2019,20:52:56,B25508,249.0,-22.91301,-43.23579,18.0
39572896,02-26-2019,06:45:03,B31006,485.0,-22.98563,-43.198589,12.0
46300040,02-13-2019,16:57:01,B58028,623.0,-22.916491,-43.24979,16.0
58605118,03-02-2019,04:57:17,D53677,397.0,-22.90192,-43.554298,0.0
33675976,02-14-2019,17:30:51,B42649,457.0,-22.90588,-43.196579,0.0
56278884,02-07-2019,08:29:04,B51648,624.0,-22.882351,-43.324059000000005,33.0
39897155,02-09-2019,04:46:13,D17091,849.0,-22.903959,-43.57056,53.0
42826471,03-19-2019,17:57:48,B10048,634.0,-22.852068,-43.247826,45.37
33811936,02-25-2019,11:48:38,B42575,457.0,-22.88386,-43.29705,30.0
6758976,03-16-2019,10:55:58,A48063,415.0,-22.981413,-43.191124,0.37
17329359,02-02-2019,18:04:38,B28579,663.0,-22.873619,-43.25803,25.0
58329541,03-06-2019,23:21:01,A48180,426.0,-22.921869,-43.214741,0.74
16176821,02-22-2019,23:27:19,D86746,2381.0,-22.88829,-43.559811,2.0
49625949,02-18-2019,09:35:05,C47691,829.0,-22.95706,-43.35062,0.0
27638764,03-14-2019,19:54:01,D86192,864.0,-22.901711,-43.556149,11.0
48542383,03-02-2019,09:54:12,B58095,622.0,-22.925949,-43.24548,30.0
43245900,03-02-2019,06:36:57,C30322,557.0,-22.987129,-43.22229,44.0
30089439,02-10-2019,09:13:24,B31128,483.0,-22.97403,-43.191479,22.0
53508272,02-04-2019,21:29:10,D13198,745.0,-22.87586,-43.43626,45.0
2586006,02-08-2019,08:00:05,D12118,2335.0,-22.914789000000003,-43.682091,0.0
54743309,03-01-2019,18:03:03,A50002,220.0,-22.902643,-43.183113,2.22
40546345,01-31-2019,06:44:25,C82601,652.0,-22.882179,-43.32777,27.97
51958058,02-21-2019,10:14:25,C30137,341.0,-22.916269,-43.378059,6.0
23744464,03-19-2019,05:15:44,B31033,498.0,-22.829559,-43.2794,0.0
30676926,02-19-2019,07:15:36,B28512,324.0,-22.90657,-43.194790000000005,14.0
21938680,02-05-2019,16:46:00,B82605,711.0,-22.854588,-43.323948,20.74
32424360,02-13-2019,15:33:10,B11668,669.0,-22.883392,-43.320377,25.37
49232669,03-02-2019,10:00:29,C50182,805.0,-23.010717,-43.33511,0.93
11292248,02-11-2019,11:52:56,B44665,638.0,-22.866461,-43.354328,9.0
13165750,03-06-2019,16:16:46,B27037,639.0,-22.81954,-43.305,55.0
1549205,02-26-2019,05:52:09,B27062,629.0,-22.87011,-43.26825,0.0
25762794,02-02-2019,16:01:02,C44607,712.0,-22.83482,-43.326469,20.0
31487487,03-13-2019,13:39:02,D87198,898.0,-22.985121,-43.686489,0.0
37683642,02-28-2019,08:17:49,B51550,917.0,-22.878071,-43.43034,0.0
28150816,02-20-2019,13:21:11,B10084,910.0,-22.874166,-43.33522,40.37
10388166,02-25-2019,06:55:24,B11553,362.0,-22.838232,-43.362598,0.0
13699934,01-28-2019,20:19:57,B25812,2251.0,-22.90453,-43.288101,12.0
57918441,03-14-2019,19:35:40,A27528,432.0,-22.93935,-43.18298,26.0
55246401,01-28-2019,07:56:10,B11512,778.0,-22.853924,-43.351276,22.0
27188850,02-18-2019,11:02:42,D86402,864.0,-22.875891,-43.46368,0.0
35954431,02-04-2019,19:43:00,C82540,651.0,-22.881969,-43.326523,10.0
21443622,02-25-2019,22:50:48,B25557,249.0,-22.89761,-43.312851,0.0
8046167,03-01-2019,16:27:50,C42502,607.0,-22.917231,-43.21003,0.0
59175779,03-20-2019,16:26:53,D13254,383.0,-22.882811,-43.34021,6.0
1977270,03-19-2019,07:43:47,C47866,601.0,-22.924089,-43.24155,16.0
9763181,03-12-2019,18:36:32,B25513,606.0,-22.89571,-43.294209,0.0
19526895,02-09-2019,18:42:56,D86049,884.0,-22.90237,-43.556412,0.0
31279744,03-16-2019,17:32:38,D86380,867.0,-22.994949,-43.595131,22.0
35649526,02-18-2019,19:17:50,C47648,862.0,-23.003059,-43.323589,7.0
21580729,03-18-2019,02:07:50,B25501,249.0,-22.906651,-43.276279,17.0
45053892,02-07-2019,20:57:15,A71576,409.0,-22.960323,-43.204895,24.63
18069289,03-21-2019,02:47:41,B58051,313.0,-22.863649,-43.25679,53.0
42979055,01-29-2019,11:38:48,C30329,557.0,-22.98506,-43.191479,11.0
19678795,02-25-2019,20:04:36,D86083,884.0,-22.901461,-43.555099,0.0
35991395,02-18-2019,08:58:26,C82591,651.0,-22.899734,-43.280605,0.0
1129288,03-19-2019,12:21:29,C51653,371.0,-22.90786,-43.23687,0.0
29026237,02-01-2019,19:51:17,B27184,905.0,-22.841631,-43.270279,28.0
26475361,02-16-2019,17:08:05,B71069,455.0,-22.972969,-43.188278,13.7
52320841,03-08-2019,16:49:06,A27622,433.0,-22.94499,-43.181801,44.0
30339877,03-15-2019,12:17:48,B31096,483.0,-22.838539,-43.280190000000005,18.0
38824788,03-15-2019,18:50:57,B42536,650.0,-22.899891,-43.264381,15.0
47312822,02-20-2019,12:55:23,B25549,232.0,-22.91103,-43.286942,38.0
17478360,03-15-2019,16:55:48,D17030,893.0,-22.90531,-43.577091,0.0
37229601,02-02-2019,07:12:48,B51524,917.0,-22.878,-43.430321,0.0
37263376,02-04-2019,12:00:06,B51503,917.0,-22.88026,-43.35651,0.0
54285322,03-14-2019,20:19:02,C41221,584.0,-22.947849,-43.182079,18.0
9315904,02-07-2019,19:43:02,B25602,606.0,-22.92391,-43.232552,0.0
53657860,03-04-2019,11:14:55,D13197,745.0,-22.8829,-43.34156,11.0
19905196,03-07-2019,15:05:24,A72113,14.0,-22.911474,-43.182419,27.59
45263182,03-08-2019,06:10:49,A71629,409.0,-22.924759,-43.233387,0.19
21431951,02-24-2019,22:54:16,B25609,249.0,-22.9013,-43.250149,50.0
53751632,01-26-2019,08:00:13,B32739,779.0,-22.81234,-43.373039,24.0
33664255,02-13-2019,22:10:45,B42663,457.0,-22.910589,-43.214272,9.0
16228328,03-09-2019,06:29:39,D86726,2381.0,-22.93758,-43.577869,24.0
22067065,03-01-2019,14:28:02,B82552,711.0,-22.919966,-43.223179,24.45
23610291,03-19-2019,12:58:38,C27023,315.0,-22.87763,-43.24094,37.0
43141399,02-18-2019,13:47:17,C30304,557.0,-22.979589,-43.333359,0.0
41723826,01-30-2019,20:56:04,A72193,422.0,-22.923447,-43.25684,8.33
42356476,02-08-2019,07:07:10,A50024,608.0,-22.929556,-43.237164,0.74
21900391,01-29-2019,22:07:24,B82638,711.0,-22.921247,-43.219284,6.11
54877198,02-25-2019,06:20:01,D53908,2310.0,-22.89683,-43.48703,12.0
17074343,02-15-2019,10:08:49,D86261,918.0,-22.8862,-43.47646,1.0
10138127,02-24-2019,10:24:11,D86141,835.0,-22.914301,-43.550911,19.0
59131918,03-16-2019,15:00:34,D13249,383.0,-22.89823,-43.282249,14.0
42975978,01-29-2019,06:29:36,C30320,557.0,-22.988449,-43.227821,23.0
1537604,02-25-2019,05:33:02,B27192,629.0,-22.92292,-43.232422,0.0
54476688,02-28-2019,19:29:12,A29028,209.0,-22.88913,-43.227859,3.0
42212883,02-21-2019,18:49:44,B28608,350.0,-22.837839,-43.276119,0.0
29640448,01-28-2019,20:56:44,B31112,497.0,-22.84026,-43.26688,34.0
54142112,01-27-2019,16:34:10,A50190,584.0,-22.983494,-43.22337,0.37
19593674,02-16-2019,18:18:01,D86250,884.0,-22.98443,-43.695419,0.0
37479397,02-16-2019,15:44:09,B51550,917.0,-22.87406,-43.266918,0.0
45695013,02-21-2019,07:37:14,C47554,353.0,-22.897499,-43.28479,21.0
46959636,03-03-2019,19:03:09,C12020,2303.0,-22.830601,-43.349651,10.0
1200449,01-26-2019,19:20:41,B27048,629.0,-22.871281,-43.26828,52.0
8743102,02-28-2019,20:31:23,A71546,217.0,-22.925266,-43.245861,20.19
38192216,03-13-2019,10:11:46,C82659,678.0,-22.877701,-43.315872,0.37
33133677,03-19-2019,16:28:35,B28602,696.0,-22.798941,-43.18362,21.0
11955266,02-21-2019,08:32:32,A50213,229.0,-22.912127,-43.188023,0.19
13883617,01-25-2019,17:18:23,C47501,306.0,-22.92465,-43.37064,0.0
45900917,01-31-2019,15:18:02,D86099,838.0,-22.954399,-43.609852,24.0
6454154,02-12-2019,15:49:31,A48028,415.0,-22.924347,-43.232903,0.56
58415869,03-16-2019,12:50:43,A48177,426.0,-22.922302,-43.19735,0.0
39313921,02-12-2019,18:03:48,B32654,687.0,-22.896839,-43.279652,0.0
13843353,03-14-2019,16:33:40,B25804,2251.0,-22.90563,-43.241199,12.0
4681835,02-27-2019,13:33:04,A71620,416.0,-22.930492,-43.233166,32.04
314716,02-08-2019,05:00:54,C51588,371.0,-22.88365,-43.29171,58.0
